"kode","kelurahan_kode","rw","rt","meliputi_jalan","meliputi_lorong","rt_latitude","rt_longitude"
"7371061012004004","7371061012","004","004","JL.KALUMPANG & JL.SULTAN DG","LORONG 5 & LORONG 7","-5.131633","119.431067"
"7371061012005001","7371061012","005","001",,"LORONG 5 & LORONG 7","-5.131661","119.431631"
"7371061012005002","7371061012","005","002","JL.LANGGAU","LORONG 5 & LORONG 6","-5.130895","119.431595"
"7371061012005003","7371061012","005","003","JL.LANGGAU","LORONG 5 & LORONG 6","-5.130380","119.431840"
"7371061012005004","7371061012","005","004","JL.LANGGAU & JL.SULTAN DG","LORONG 7","-5.130856","119.432058"
"7371061012005005","7371061012","005","005","JL.LANGGAU & JL.SULTAN DG","LORONG 8","-5.130624","119.432486"
"7371071001001001","7371071001","001","001","JL BARUKANG RAYA","LORONG 2 & LORONG 165B","-5.116704","119.423747"
"7371071001001002","7371071001","001","002","JL BARUKANG RAYA","LORONG 165B","-5.116030","119.423866"
"7371071001001003","7371071001","001","003","JL BARUKANG RAYA","LORONG 165B","-5.115287","119.424121"
"7371071001001004","7371071001","001","004",,"LORONG 165B","-5.115760","119.424635"
"7371071001001005","7371071001","001","005",,"LORONG 165B","-5.116664","119.424435"
"7371071001001006","7371071001","001","006",,,"-5.116986","119.424889"
"7371071001001007","7371071001","001","007","JL PANNAMPU I & JL INDAH 6",,"-5.117303","119.425619"
"7371071001002001","7371071001","002","001","JL TINUMBU","LORONG 166A & LORONG 166B","-5.116560","119.422037"
"7371071001002002","7371071001","002","002","JL TINUMBU & JL BARUKANG RAYA","LORONG 166B & LORONG 166","-5.116470","119.423143"
"7371071001002003","7371071001","002","003","JL BARUKANG RAYA","LORONG 166B & LORONG 166B","-5.115445","119.423567"
"7371071001002004","7371071001","002","004","JL TINUMBU","LORONG 166B & LORONG 166B","-5.115318","119.422906"
"7371071001002005","7371071001","002","005","JL TINUMBU","LORONG 166A & LORONG 166B","-5.115554","119.422401"
"7371071001002006","7371071001","002","006","JL TINUMBU","LORONG 166A & LORONG 166B","-5.115383","119.422112"
"7371071001002007","7371071001","002","007","JL TINUMBU","LORONG 166A & LORONG 166B","-5.115412","119.422025"
"7371071001002008","7371071001","002","008","JL TINUMBU","LORONG 166A","-5.115499","119.421557"
"7371071001003001","7371071001","003","001","JL TOL REFORMASI",,"-5.112922","119.425152"
"7371071001003002","7371071001","003","002","JL SABUTUNG",,"-5.112253","119.425434"
"7371071001003003","7371071001","003","003",,"LORONG 3.B","-5.112172","119.425417"
"7371071001003004","7371071001","003","004","JL SABUTUNG","LORONG 3.B","-5.112037","119.426157"
"7371071007004002","7371071007","004","002",,,"-5.102867","119.441697"
"7371071001003005","7371071001","003","005","JL SABUTUNG",,"-5.112666","119.426038"
"7371071001003006","7371071001","003","006","JL TOL REFORMASI",,"-5.113132","119.426113"
"7371071001003007","7371071001","003","007","JL TOL REFORMASI",,"-5.113113","119.425586"
"7371071001004001","7371071001","004","001","JL PANNAMPU I",,"-5.113381","119.428015"
"7371071001004002","7371071001","004","002",,,"-5.114319","119.427501"
"7371071001004003","7371071001","004","003",,,".","."
"7371071001004004","7371071001","004","004","JL PANNAMPU I",,"-5.114758","119.427778"
"7371071001004005","7371071001","004","005","JL INDAH 4 NO.15",,"-5.114023","119.427576"
"7371071001004006","7371071001","004","006","JL GALANGAN KAPAL N0.6",,"-5.114510","119.428630"
"7371071001004007","7371071001","004","007","JL GALANGAN KAPAL NO.6 & JL BERSIH 3",,"-5.113552","119.942984"
"7371071001004008","7371071001","004","008","JL BERSIH 3",,"-5.114567","119.429317"
"7371071001004009","7371071001","004","009","JL INDAH",,"-5.115110","119.429160"
"7371071001005001","7371071001","005","001","JL INDAH 4 & JL PANNAMPU I",,"-5.115122","119.427363"
"7371071001005002","7371071001","005","002","JL INDAH 4 & JL INDAH 6 & JL PANNAMPU I",,"-5.115507","119.427269"
"7371071001005003","7371071001","005","003","JL PANNAMPU I & JL INDAH 6",,"-5.117937","119.426402"
"7371071001005004","7371071001","005","004","JL INDAH 6",,"-5.116587","119.426723"
"7371071001005005","7371071001","005","005","JL INDAH 5",,"-5.116216","119.427372"
"7371071001005006","7371071001","005","006","JL INDAH 5",,"-5.116353","119.428614"
"7371071001005007","7371071001","005","007","JL INDAH 5 & JL INDAH 4",,"-5.115834","119.428184"
"7371071001005008","7371071001","005","008","JL INDAH 4",,"-5.115656","119.428488"
"7371071001006001","7371071001","006","001","JL PANNAMPU I & JL INDAH 4",,"-5.113979","119.426887"
"7371071001006002","7371071001","006","002","JL INDAH 4",,"-5.114028","119.426276"
"7371071001006003","7371071001","006","003","JL PANNAMPU I & JL INDAH 4",,"-5.114454","119.426026"
"7371071001006004","7371071001","006","004","JL INDAH 4 & JL INDAH 3",,"-5.115233","119.425285"
"7371071001006005","7371071001","006","005","JL INDAH 4 & JL INDAH 3 & JL PANNAMPU I",,"-5.115072","119.426179"
"7371071002001001","7371071002","001","001","JL. ANDI TADDE & JL. DATUK RIBANDANG",,"-5.129528","119.429982"
"7371071002001002","7371071002","001","002","JL. DATUK RIBANDANG & JL. ANDI TADDE","LORONG 13","-5.128537","119.430211"
"7371071002001003","7371071002","001","003","JL. ANDI TADDE","LORONG 17","-5.127948","119.430361"
"7371071002001004","7371071002","001","004","JL. ANDI TADDE & JL. DATUK DITIRO","LORONG 17","-5.127298","119.430674"
"7371071002001005","7371071002","001","005","JL. DATUK DITIRO & JL. ANDI TADDE","LORONG 25","-5.126249","119.431108"
"7371071002001006","7371071002","001","006","JL. ANDI TADDE & JL. DATUK PATIMANG","LORONG 25","-5.125842","119.431400"
"7371071002002001","7371071002","002","001","JL. DATUK PATIMANG",,"-5.125275","119.429748"
"7371071002002002","7371071002","002","002","JL. ANDI TADDE & JL. PETTA PUNGGAWA","LORONG 21 B","-5.126202","119.430413"
"7371071002002003","7371071002","002","003","JL. ANDI TADDE & JL. DATUK PATIMANG",,"-5.125606","119.430534"
"7371071002002004","7371071002","002","004","JL. SUNU & JL. DATUK DITIRO & JL. PETTA PUNGGAWA",,"-5.126267","119.429547"
"7371071002003001","7371071002","003","001","JL. SUNU KOMP UNHAS NO.61",,"-5.125492","119.428325"
"7371071002003002","7371071002","003","002","JL. SUNU KOMP UNHAS NO. 61 & JL, SUNU",,"-5.127120","119.428311"
"7371071002003003","7371071002","003","003","JL. SUNU KOMP UNHAS NO.61",,"-5.126985","119.427465"
"7371071002004001","7371071002","004","001","JL. DATUK RIBANDANG & JL. SUNU & JL PETTA PUNGGAWA",,"-5.128278","119.428512"
"7371071007004003","7371071007","004","003",,,"-5.102058","119.440835"
"7371071002004002","7371071002","004","002","JL. DATUK RIBANDANG & JL. SUNU & JL. PETTA PUNGGAWA",,"-5.127913","119.428713"
"7371071002004003","7371071002","004","003","JL. SUNU & JL. PETTA PUNGGAWA",,"-5.127745","119.429011"
"7371071002004004","7371071002","004","004","JL. SUNU & JL. PETTA PUNGGAWA",,"-5.127196","119.428894"
"7371071002004005","7371071002","004","005","JL. SUNU & JL. PETTA PUNGGAWA & JL. DATUK. DITIRO",,"-5.126728","119.429260"
"7371071002004006","7371071002","004","006","JL. PETTA PUNGGAWA & JL. DATUK RIBANDANG & JL. ANDI TADDE",,"-5.128788","119.429334"
"7371071002004007","7371071002","004","007","JL. DATUK RIBANDANG & JL. PETTA PUNGGAWA & JL. ANDI TADDE",,"-5.128012","119.429574"
"7371071002004008","7371071002","004","008","JL. PETTA PUNGGAWA & JL. ANDI TADDE & JL. DATUK DITIRO",,"-5.127225","119.429995"
"7371071002005001","7371071002","005","001","JL. DATUK PATIMANG & JL. ANDI TADDE I",,"-5.123822","119.430170"
"7371071002005002","7371071002","005","002","JL. ANDI TADDE I",,"-5.124434","119.430958"
"7371071002005003","7371071002","005","003","JL. ANDI TADDE I",,"-5.122973","119.430735"
"7371071002005004","7371071002","005","004","JL. ANDI TADDE I & JL. DATUK PATIMANG","LORONG 1","-5.125125","119.431448"
"7371071002005005","7371071002","005","005","JL ANDI TADDE I","LORONG 1","-5.124288","119.431633"
"7371071003001001","7371071003","001","001","JL KELURAHAN & JL TEUKU UMAR 9",,"-5.115069","119.434539"
"7371071003001002","7371071003","001","002","JL TEUKU UMAR RAYA & JL TEUKU UMAR 9",,"-5.115726","119.433892"
"7371071003001003","7371071003","001","003",,,".","."
"7371071003001004","7371071003","001","004",,,".","."
"7371071003001005","7371071003","001","005","JL T UMAR 7",,"-5.117087","119.432772"
"7371071003001006","7371071003","001","006","JL GALANGAN KAPAL & JL TEUKU UMAR 9",,"-5.116390","119.432084"
"7371071003002001","7371071003","002","001",,,".","."
"7371071003002002","7371071003","002","002",,,".","."
"7371071003002003","7371071003","002","003","JL TEUKU UMAR RAYA","LORONG MR BIG","-5.114972","119.437274"
"7371071003002004","7371071003","002","004","JL SINASSARA",,"-5.115738","119.436759"
"7371071003002005","7371071003","002","005","JL GATOT SUBROTO BARU",,"-5.118808","119.437499"
"7371071003003001","7371071003","003","001","JL PANNAMPU",,"-5.116838","119.428021"
"7371071003003002","7371071003","003","002","JL GALANGAN KAPAL",,"-5.116602","119.430575"
"7371071003003003","7371071003","003","003","JL BERSIH 3",,"-5.115647","119.429849"
"7371071003003004","7371071003","003","004","JL GALANGAN KAPAL",,"-5.114496","119.430570"
"7371071003003005","7371071003","003","005","JL GALANGAN KAPAL",,"-5.113821","119.430493"
"7371071003004001","7371071003","004","001","JL KELURAHAN & JL TEUKU UMAR 11",,"-5.114383","119.434585"
"7371071003004002","7371071003","004","002",,,".","."
"7371071003004003","7371071003","004","003",,,".","."
"7371071003004004","7371071003","004","004",,,".","."
"7371071003004005","7371071003","004","005","JL TEUKU UMAR 11",,"-5.113805","119.435404"
"7371071003004006","7371071003","004","006",,,".","."
"7371071003004007","7371071003","004","007","JL TEUKU UMAR 12",,"-5.112962","119.435035"
"7371071003004008","7371071003","004","008","JL KELURAHAN & JL TEUKU UMAR RAYA","LORONG 2","-5.114479","119.435315"
"7371071003004009","7371071003","004","009","JL TEUKU UMAR 12",,"-5.113413","119.435998"
"7371071003004010","7371071003","004","010","JL TOL REFORMASI & JL KELURAHAN",,"-5.111684","119.434304"
"7371071003005001","7371071003","005","001","JL KELURAHAN & JL GALANGAN KAPAL",,"-5.114527","119.431533"
"7371071003005002","7371071003","005","002","JL KELURAHAN & JL GALANGAN KAPAL & JL BUTTA BUTTA CADDI",,"-5.113885","119.431339"
"7371071003005003","7371071003","005","003","BUTTA BUTTA CADDI & JL GALANGAN KAPAL",,"-5.112840","119.431362"
"7371071003005004","7371071003","005","004","JL TOL REFORMASI",,"-5.112322","119.432127"
"7371071003005005","7371071003","005","005","JL TOL REFORMASI & JL KELURAHAN & JL BUTTA BUTTA CADDI",,"-5.112675","119.432674"
"7371071003005006","7371071003","005","006","JL TO REFORMASI & JL GALANGAN KAPAL",,"-5.109791","119.433081"
"7371071003005007","7371071003","005","007","JL GALANGAN KAPAL",,"-5.106355","119.430404"
"7371071007004004","7371071007","004","004",,,".","."
"7371071003005008","7371071003","005","008","JL TO REFORMASI & JL KELURAHAN & JL BUTTA BUTTA CADDI",,"-5.113022","119.433380"
"7371071003005009","7371071003","005","009","JL TOL REFORMASI",,"-5.111204","119.432186"
"7371071003005010","7371071003","005","010","JL TOL REFORMASI & JL KELURAHAN",,"-5.108638","119.433835"
"7371071003005011","7371071003","005","011",,,"-5.105064","119.432852"
"7371071003006001","7371071003","006","001","JL SINASSARA",,"-5.115918","119.437851"
"7371071003006002","7371071003","006","002","JL SINASSARA",,"-5.116528","119.438204"
"7371071003006003","7371071003","006","003",,,".","."
"7371071003006004","7371071003","006","004","JL SINASSARA",,"-5.116840","119.437820"
"7371071003007001","7371071003","007","001","JL SINASSARA",,"-5.117630","119.438450"
"7371071003007002","7371071003","007","002","JL SINASSARA","LORONG 1","-5.118305","119.438324"
"7371071003007003","7371071003","007","003",,,".","."
"7371071003007004","7371071003","007","004","JL SINASSARA",,"-5.180447","119.439236"
"7371071003007005","7371071003","007","005","JL SINASSARA","LORONG 6","-5.118780","119.440545"
"7371071003007006","7371071003","007","006","JL SINASSARA",,"-5.117450","119.440335"
"7371071003007007","7371071003","007","007","JL SINASSARA & JL TOL LAYANG A.P PETTARANI",,"-5.118243","119.441613"
"7371071003007008","7371071003","007","008","JL TOL LAYANG A.P PETTARANI",,"-5.119182","119.441846"
"7371071003007009","7371071003","007","009","JL TOL LAYANG A.P PETTARANI",,"-5.120140","119.440793"
"7371071003007010","7371071003","007","010","JL TOL LAYANG A.P PETTARANI",,"-5.116537","119.442592"
"7371071004001001","7371071004","001","001","JL. REGGE II & JL. DG REGGE II","LORONG II & LORONG 3","-5.122897","119.439205"
"7371071004001002","7371071004","001","002","JL. DG REGGE II & JL. REGGE II","LORONG 2","-5.123158","119.439345"
"7371071004001003","7371071004","001","003","JL. DG REGGE II","LORONG 3","-5.123452","119.438779"
"7371071004001004","7371071004","001","004","JL. DG REGGE II & JL. REGGE II","LORONG 3 & LORONG 2","-5.123240","119.438558"
"7371071004001005","7371071004","001","005","JL. REGGE II & JL. DG REGGE",,"-5.122820","119.440158"
"7371071004001006","7371071004","001","006","JL. DG REGGE",,"-5.122695","119.441330"
"7371071004002001","7371071004","002","001","JL. REGGE I",,"-5.123838","119.438123"
"7371071004002002","7371071004","002","002",,,".","."
"7371071004002003","7371071004","002","003",,"LORONG 1","-5.122611","119.438179"
"7371071004002004","7371071004","002","004",,,"-5.122123","119.437822"
"7371071004002005","7371071004","002","005",,"LORONG 1","-5.122845","119.437199"
"7371071004002006","7371071004","002","006","JL. KORBAN 40.000 JIWA","LORONG 1","-5.123341","119.437400"
"7371071004002007","7371071004","002","007","JL. KORBAN 40.000 JIWA","LORONG 1","-5.123337","119.436745"
"7371071004002008","7371071004","002","008","JL. KORBAN 40.000 JIWA","LORONG 3","-5.123799","119.436719"
"7371071004003001","7371071004","003","001","JL. KORBAN 40.000 JIWA","LORONG 3 & LORONG 7 A","-5.124295","119.436134"
"7371071004003002","7371071004","003","002","JL. REGGE I",,"-5.123793","119.437517"
"7371071004003003","7371071004","003","003","JL. KORBAN 40.000 JIWA",,"-5.124109","119.436996"
"7371071004003004","7371071004","003","004","JL. RAPPOKALLING BARAT & JL. RAPPOKALLING BARAT II","LORONG 3","-5.125552","119.436652"
"7371071004003005","7371071004","003","005","JL. RAPPOJAWA",,"-5.124544","119.437111"
"7371071004003006","7371071004","003","006","JL. RAPPOKALLING BARAT II",,"-5.125686","119.435962"
"7371071004003007","7371071004","003","007","JL. RAPPOJAWA",,"-5.125527","119.435840"
"7371071004003008","7371071004","003","008","JL. RAPPOJAWA",,"-5.125363","119.435728"
"7371071004003009","7371071004","003","009","JL. RAPPOKALLING RAYA","LORONG 7 A","-5.125159","119.435562"
"7371071004003010","7371071004","003","010","JL. RAPPOKALLING RAYA & JL. RAPPOKALLING BARAT","LORONG 4","-5.126177","119.436464"
"7371071004003011","7371071004","003","011","JL. RAPPOKALLING BARAT & JL. RAPPOKALLING BARAT II","LORONG 3 & LORONG 4","-5.125871","119.436468"
"7371071004004001","7371071004","004","001","JL. KORBAN 40.000 JIWA NO.50",,"-5.126374","119.434775"
"7371071004004002","7371071004","004","002","JL. RAPPOKALLING RAYA & JL. MOH JUFRI 1 D",,"-5.126322","119.435505"
"7371071004004003","7371071004","004","003","JL. MOH JUFRI 1 D & JL. MOH JUFRI 1 & JL. MOH. JUFRI 3",,"-5.126790","119.435178"
"7371071004004004","7371071004","004","004","JL. MOH JUFRI & JL. MOH JUFRI 1",,"-5.127682","119.434349"
"7371071004004005","7371071004","004","005","JL. KORBAN 40.000 JIWA NO. 50 & JL. RAPPOKALLING RAYA",,"-5.125727","119.435200"
"7371071004004006","7371071004","004","006","JL. MOH JUFRI & JL. MOH JUFRI 3",,"-5.127724","119.435089"
"7371071004004007","7371071004","004","007","JL. RAPPOKALLING RAYA & JL. MOH JUFRI 1 D",,"-5.127678","119.435723"
"7371071004004008","7371071004","004","008","JL. RAPPOKALLING RAYA",,"-5.126773","119.436003"
"7371071004004009","7371071004","004","009",,,".","."
"7371071004004010","7371071004","004","010","JL. MOH JUFRI & JL. MOH JUFRI 2 & JL. MOH JUFRI 3",,"-5.127792","119.434747"
"7371071004005001","7371071004","005","001","JL. MOH JUFRI & JL. MOH JUFRI 6",,"-5.128218","119.434024"
"7371071004005002","7371071004","005","002","JL. MOH JUFRI & JL. MOH JUFRI 6",,"-5.128494","119.434336"
"7371071004005003","7371071004","005","003","JL. MOH JUFRI & JL. MOH JUFRI 7",,"-5.128921","119.434301"
"7371071004005004","7371071004","005","004","JL. MOH JUFRI & JL. MOH JUFRI 7",,"-5.128705","119.434885"
"7371071004005005","7371071004","005","005","JL. MOH JUFRI & JL. MOH JUFRI 4",,"-5.127783","119.435357"
"7371071004005006","7371071004","005","006","JL. RAPPOKALLING RAYA & JL. MOH JUFRI 4",,"-5.127019","119.435977"
"7371071005001001","7371071005","001","001","JL. DG REGGE & JL. TOL REFORMASI","LORONG KAMI","-5.125494","119.440978"
"7371071005001002","7371071005","001","002","JL. TOL REFORMASI & JL. DG TANTU & JL. H MUSTAFA",,"-5.124890","119.444112"
"7371071005001003","7371071005","001","003","JL. DG TANTU & JL. DG TANTU 1 & JL. NAJA DG NAI",,"-5.126080","119.443996"
"7371071005001004","7371071005","001","004","JL. NAJA DG NAI & JL. TOL REFORMASI & JL H MUSTAFA",,"-5.125714","119.441714"
"7371071005001005","7371071005","001","005","JL. MAJA DG NAI","LORONG 4","-5.127043","119.441696"
"7371071005001006","7371071005","001","006","JL. NAJA DG NAI & JL. NAJA DG NAI NO.30","LORONG 4","-5.126666","119.442630"
"7371071005001007","7371071005","001","007","JL. NAJA DG NAI NO. 30 & JL. NAJA DG NAI & JL. RAPPOKALLING TIMUR",,"-5.126886","119.443455"
"7371071005001008","7371071005","001","008","JL. NAJA DG NAI & JL. RAPPOKALLING TIMUR",,"-5.126746","119.444347"
"7371071005002001","7371071005","002","001","JL. DAENG REGGE 2",,"-5.123441","119.439471"
"7371071005002002","7371071005","002","002",,,".","."
"7371071005002003","7371071005","002","003","JL. DG REGGE II","LORONG 8","-5.123702","119.439424"
"7371071005002004","7371071005","002","004","JL. DG REGGE 2","LORONG 5","-5.123678","119.439780"
"7371071005002005","7371071005","002","005","JL. REGGE 2 & JL. AR DR. NGUNJUNG 1",,"-5.124055","119.439085"
"7371071005002006","7371071005","002","006","JL. AR DG. NGUNJUNG 1 & JL. DG REGGE",,"-5.123891","119.439997"
"7371071005002007","7371071005","002","007","JL. DG REGGE","LORONG KAMI","-5.124197","119.440039"
"7371071005002008","7371071005","002","008","JL. AR DG. NGUNJUNG & JL. AR DG. NGUNJUNG 2 & JL. AR DG. NGUNJUNG 3","LORONG 9 & LORONG 5 & LORONG 7 & LORONG KAMI","-5.124797","119.438890"
"7371071005002009","7371071005","002","009","JL. AR. DG. NGUNJUNG 2 & JL. REGGE II","LORONG KAMI","-5.124560","119.440639"
"7371071005002010","7371071005","002","010","JL. DG. REGGE","LORONG 9","-5.123370","119.440680"
"7371071005002011","7371071005","002","011","JL. AR DG NGUNJUNG 1 & JL. AR DG NGUNJUNG 2",,"-5.124350","119.438988"
"7371071005002012","7371071005","002","012",,"LORONG 12","-5.125603","119.440235"
"7371071005003001","7371071005","003","001","JL. TOL REFORMASI & JL. DG REGGE",,"-5.123475","119.441071"
"7371071007004005","7371071007","004","005","JL SULTAN ABDULLAH 2",,"-5.103062","119.439628"
"7371071005003002","7371071005","003","002","JL. TOL REFORMASI & JL. DG TANTU & JL. DG TANTU","LORONG 2","-5.124336","119.442166"
"7371071005003003","7371071005","003","003","JL. DG TANTU","LORONG 2","-5.124038","119.442886"
"7371071005003004","7371071005","003","004","JL. TOL REFORMASI",,"-5.123739","119.442445"
"7371071005003005","7371071005","003","005","JL. RAPPOKALLING UTARA 1",,"-5.123150","119.443353"
